#Wave	#Intensity
184.679688	180.505554
183.359375	175.316406
182.039062	170.895096
180.717773	168.553268
179.396484	165.669891
178.075195	162.070206
176.752930	161.077667
175.430664	158.979675
174.108398	156.387482
172.785156	154.415421
171.461914	153.370255
170.138672	152.317047
168.814453	150.756851
167.490234	150.024567
166.166016	150.358322
164.840820	149.323914
163.515625	149.444611
162.190430	147.810318
160.864258	146.934830
159.538086	146.621750
158.210938	147.074966
156.884766	146.676880
155.557617	147.317017
154.229492	147.837738
152.902344	148.438980
151.574219	148.368240
150.245117	150.418304
148.916016	150.551041
147.586914	150.862122
146.257812	152.969467
144.927734	152.689590
143.597656	153.500763
142.267578	153.874405
140.936523	154.493942
139.605469	156.788605
138.273438	157.932922
136.942383	160.462982
135.610352	162.088989
134.277344	172.744202
132.944336	189.617416
131.611328	223.978531
130.278320	282.644501
128.944336	363.569489
127.610352	414.295654
126.275391	395.449005
124.941406	325.025360
123.605469	255.994095
122.270508	209.375931
120.934570	180.876526
119.598633	164.684448
118.261719	157.228989
116.925781	150.241821
115.587891	146.467438
114.250977	142.437393
112.913086	139.831696
111.575195	138.290649
110.236328	136.509872
108.897461	136.758636
107.558594	138.900467
106.219727	138.415009
104.879883	136.311432
103.539062	134.423767
102.199219	133.210999
100.858398	132.314682
99.517578	133.902832
98.175781	131.685074
96.833984	132.675034
95.492188	133.092316
94.149414	132.651337
92.806641	133.064194
91.463867	134.338669
90.120117	132.300568
88.776367	130.360107
87.432617	128.924713
86.087891	129.090149
84.743164	131.363281
83.398438	134.298538
82.052734	134.030243
80.707031	130.502029
79.361328	130.503235
78.014648	128.265060
76.667969	130.799103
75.321289	133.315125
73.973633	131.794464
72.625977	132.758881
