#Wave	#Intensity
220.872070	20109.398438
219.561523	20090.796875
218.250977	20114.886719
216.940430	20117.947266
215.628906	20114.708984
214.317383	20131.130859
213.005859	20157.298828
211.693359	20105.714844
210.380859	20142.591797
209.068359	20148.787109
207.754883	20144.732422
206.441406	20129.091797
205.127930	20140.042969
203.814453	20147.089844
202.500000	20142.556641
201.184570	20169.066406
199.870117	20208.080078
198.554688	20167.419922
197.238281	20155.226562
195.922852	20188.376953
194.606445	20190.648438
193.289062	20205.482422
191.972656	20204.191406
190.655273	20229.810547
189.337891	20188.060547
188.019531	20253.814453
186.701172	20287.582031
185.382812	20206.861328
184.063477	20181.953125
182.744141	20196.777344
181.424805	20190.363281
180.104492	20161.496094
178.784180	20194.888672
177.463867	20192.705078
176.142578	20200.470703
174.821289	20225.291016
173.500000	20201.183594
172.177734	20184.001953
170.855469	20184.394531
169.533203	20186.517578
168.209961	20143.947266
166.886719	20191.669922
165.563477	20272.673828
164.239258	20267.191406
162.915039	20177.107422
161.590820	20267.597656
160.265625	20245.351562
158.940430	20261.996094
157.615234	20334.093750
156.289062	20324.460938
154.962891	20280.699219
153.636719	20325.316406
152.309570	20272.576172
150.982422	20238.082031
149.655273	20295.705078
148.327148	20227.322266
146.999023	20264.154297
145.670898	20220.705078
144.341797	20226.285156
143.012695	20229.968750
141.683594	20212.994141
140.353516	20237.078125
139.023438	20244.537109
137.693359	20222.968750
136.362305	20209.628906
135.031250	20212.712891
133.700195	20191.626953
132.368164	20223.142578
131.036133	20218.751953
129.703125	20191.001953
128.371094	20189.101562
127.037109	20157.675781
125.704102	20214.376953
124.370117	20216.904297
123.036133	20170.558594
121.702148	20118.394531
120.367188	20132.941406
119.032227	20086.734375
117.696289	20087.875000
116.361328	20046.441406
115.024414	20070.443359
113.688477	20029.572266
112.351562	20025.816406
111.014648	20047.650391
109.676758	20105.027344
108.339844	20111.519531
107.000977	20084.093750
105.663086	20099.330078
104.324219	20111.013672
102.985352	20093.158203
101.645508	20079.660156
100.305664	20085.773438
98.965820	20085.683594
97.625977	20039.943359
96.285156	19985.353516
94.944336	19974.640625
93.602539	19948.517578
92.260742	19928.853516
90.918945	19865.207031
89.576172	19939.046875
88.233398	19882.087891
86.890625	19901.080078
85.546875	19889.357422
84.203125	19860.634766
82.859375	19882.671875
81.514648	19935.373047
80.169922	19810.427734
78.825195	19840.798828
77.479492	19849.517578
76.133789	19866.236328
74.788086	19866.763672
73.441406	19867.636719
72.094727	19830.951172
70.748047	19851.726562
69.400391	19769.105469
68.052734	19692.835938
66.705078	19688.617188
65.356445	19599.550781
64.007812	19550.121094
62.658203	19494.404297
61.308594	19396.095703
59.958984	19294.753906
58.609375	18969.404297
57.258789	18357.177734
55.908203	17444.388672
54.556641	16109.542969
53.205078	14484.942383
51.853516	12612.547852
50.501953	10784.492188
49.149414	8918.972656
47.796875	7152.436523
46.443359	5429.336426
45.089844	3852.954590
43.736328	2501.128418
42.381836	1473.655396
41.027344	799.858154
39.672852	414.362152
38.317383	227.725037
36.961914	146.385941
35.606445	113.054214
34.250000	98.166626
32.893555	90.562401
31.537109	85.583641
30.179688	80.977623
28.822266	78.511795
27.464844	77.610710
26.106445	74.885025
24.748047	74.313622
23.388672	73.887932
22.029297	72.428062
20.669922	71.450676
19.310547	70.594185
17.950195	69.875092
16.589844	69.729065
